           0.2626758E+07           0.0000000E+00           0.1520651E+12           0.0000000E+00           0.3016766E+12           0.0000000E+00
           0.2853962E+07           0.0000000E+00           0.1521715E+12           0.0000000E+00           0.3017840E+12           0.0000000E+00
           0.3090483E+07           0.0000000E+00           0.1522778E+12           0.0000000E+00           0.3018913E+12           0.0000000E+00
           0.3336310E+07           0.0000000E+00           0.1523840E+12           0.0000000E+00           0.3019986E+12           0.0000000E+00
           0.3591431E+07           0.0000000E+00           0.1524902E+12           0.0000000E+00           0.3021059E+12           0.0000000E+00
           0.3855834E+07           0.0000000E+00           0.1525963E+12           0.0000000E+00           0.3022131E+12           0.0000000E+00
           0.4129508E+07           0.0000000E+00           0.1527023E+12           0.0000000E+00           0.3023203E+12           0.0000000E+00
           0.4412441E+07           0.0000000E+00           0.1528083E+12           0.0000000E+00           0.3024275E+12           0.0000000E+00
           0.4704622E+07           0.0000000E+00           0.1529142E+12           0.0000000E+00           0.3025347E+12           0.0000000E+00
           0.5006039E+07           0.0000000E+00           0.1530201E+12           0.0000000E+00           0.3026419E+12           0.0000000E+00
           0.5316681E+07           0.0000000E+00           0.1531258E+12           0.0000000E+00           0.3027490E+12           0.0000000E+00
           0.5636536E+07           0.0000000E+00           0.1532315E+12           0.0000000E+00           0.3028561E+12           0.0000000E+00
           0.5965592E+07           0.0000000E+00           0.1533372E+12           0.0000000E+00           0.3029631E+12           0.0000000E+00
           0.6303840E+07           0.0000000E+00           0.1534428E+12           0.0000000E+00           0.3030702E+12           0.0000000E+00
           0.6651266E+07           0.0000000E+00           0.1535483E+12           0.0000000E+00           0.3031772E+12           0.0000000E+00
           0.7007861E+07           0.0000000E+00           0.1536537E+12           0.0000000E+00           0.3032842E+12           0.0000000E+00
           0.7373611E+07           0.0000000E+00           0.1537591E+12           0.0000000E+00           0.3033911E+12           0.0000000E+00
           0.7748507E+07           0.0000000E+00           0.1538644E+12           0.0000000E+00           0.3034981E+12           0.0000000E+00
           0.8132537E+07           0.0000000E+00           0.1539697E+12           0.0000000E+00           0.3036050E+12           0.0000000E+00
           0.8525690E+07           0.0000000E+00           0.1540749E+12           0.0000000E+00           0.3037119E+12           0.0000000E+00
           0.8927955E+07           0.0000000E+00           0.1541800E+12           0.0000000E+00           0.3038187E+12           0.0000000E+00
           0.9339319E+07           0.0000000E+00           0.1542850E+12           0.0000000E+00           0.3039256E+12           0.0000000E+00
           0.9759774E+07           0.0000000E+00           0.1543900E+12           0.0000000E+00           0.3040324E+12           0.0000000E+00
           0.1018931E+08           0.0000000E+00           0.1544950E+12           0.0000000E+00           0.3041391E+12           0.0000000E+00
           0.1062791E+08           0.0000000E+00           0.1545998E+12           0.0000000E+00           0.3042459E+12           0.0000000E+00
           0.1107556E+08           0.0000000E+00           0.1547046E+12           0.0000000E+00           0.3043526E+12           0.0000000E+00
           0.1153226E+08           0.0000000E+00           0.1548094E+12           0.0000000E+00           0.3044593E+12           0.0000000E+00
           0.1199800E+08           0.0000000E+00           0.1549140E+12           0.0000000E+00           0.3045660E+12           0.0000000E+00
           0.1247276E+08           0.0000000E+00           0.1550186E+12           0.0000000E+00           0.3046726E+12           0.0000000E+00
           0.1295653E+08           0.0000000E+00           0.1551232E+12           0.0000000E+00           0.3047792E+12           0.0000000E+00
           0.1344930E+08           0.0000000E+00           0.1552277E+12           0.0000000E+00           0.3048858E+12           0.0000000E+00
           0.1395106E+08           0.0000000E+00           0.1553321E+12           0.0000000E+00           0.3049924E+12           0.0000000E+00
           0.1446181E+08           0.0000000E+00           0.1554364E+12           0.0000000E+00           0.3050989E+12           0.0000000E+00
           0.1498152E+08           0.0000000E+00           0.1555407E+12           0.0000000E+00           0.3052055E+12           0.0000000E+00
           0.1551019E+08           0.0000000E+00           0.1556449E+12           0.0000000E+00           0.3053120E+12           0.0000000E+00
           0.1604780E+08           0.0000000E+00           0.1557491E+12           0.0000000E+00           0.3054184E+12           0.0000000E+00
           0.1659436E+08           0.0000000E+00           0.1558532E+12           0.0000000E+00           0.3055249E+12           0.0000000E+00
           0.1714984E+08           0.0000000E+00           0.1559572E+12           0.0000000E+00           0.3056313E+12           0.0000000E+00
           0.1771423E+08           0.0000000E+00           0.1560612E+12           0.0000000E+00           0.3057376E+12           0.0000000E+00
           0.1828753E+08           0.0000000E+00           0.1561651E+12           0.0000000E+00           0.3058440E+12           0.0000000E+00
           0.1886972E+08           0.0000000E+00           0.1562690E+12           0.0000000E+00           0.3059503E+12           0.0000000E+00
           0.1946080E+08           0.0000000E+00           0.1563727E+12           0.0000000E+00           0.3060566E+12           0.0000000E+00
           0.2006075E+08           0.0000000E+00           0.1564765E+12           0.0000000E+00           0.3061629E+12           0.0000000E+00
           0.2066956E+08           0.0000000E+00           0.1565801E+12           0.0000000E+00           0.3062692E+12           0.0000000E+00
           0.2128723E+08           0.0000000E+00           0.1566837E+12           0.0000000E+00           0.3063754E+12           0.0000000E+00
           0.2191373E+08           0.0000000E+00           0.1567873E+12           0.0000000E+00           0.3064816E+12           0.0000000E+00
           0.2254907E+08           0.0000000E+00           0.1568907E+12           0.0000000E+00           0.3065878E+12           0.0000000E+00
           0.2319322E+08           0.0000000E+00           0.1569941E+12           0.0000000E+00           0.3066939E+12           0.0000000E+00
           0.2384619E+08           0.0000000E+00           0.1570975E+12           0.0000000E+00           0.3068001E+12           0.0000000E+00
           0.2450796E+08           0.0000000E+00           0.1572008E+12           0.0000000E+00           0.3069062E+12           0.0000000E+00
           0.2517851E+08           0.0000000E+00           0.1573040E+12           0.0000000E+00           0.3070122E+12           0.0000000E+00
           0.2585785E+08           0.0000000E+00           0.1574071E+12           0.0000000E+00           0.3071183E+12           0.0000000E+00
           0.2654595E+08           0.0000000E+00           0.1575102E+12           0.0000000E+00           0.3072243E+12           0.0000000E+00
           0.2724281E+08           0.0000000E+00           0.1576133E+12           0.0000000E+00           0.3073303E+12           0.0000000E+00
           0.2794842E+08           0.0000000E+00           0.1577163E+12           0.0000000E+00           0.3074363E+12           0.0000000E+00
           0.2866277E+08           0.0000000E+00           0.1578192E+12           0.0000000E+00           0.3075422E+12           0.0000000E+00
           0.2938584E+08           0.0000000E+00           0.1579220E+12           0.0000000E+00           0.3076481E+12           0.0000000E+00
           0.3011763E+08           0.0000000E+00           0.1580248E+12           0.0000000E+00           0.3077540E+12           0.0000000E+00
           0.3085813E+08           0.0000000E+00           0.1581275E+12           0.0000000E+00           0.3078599E+12           0.0000000E+00
           0.3160733E+08           0.0000000E+00           0.1582302E+12           0.0000000E+00           0.3079657E+12           0.0000000E+00
           0.3236521E+08           0.0000000E+00           0.1583328E+12           0.0000000E+00           0.3080715E+12           0.0000000E+00
           0.3313177E+08           0.0000000E+00           0.1584354E+12           0.0000000E+00           0.3081773E+12           0.0000000E+00
           0.3390700E+08           0.0000000E+00           0.1585379E+12           0.0000000E+00           0.3082831E+12           0.0000000E+00
           0.3469089E+08           0.0000000E+00           0.1586403E+12           0.0000000E+00           0.3083888E+12           0.0000000E+00
           0.3548342E+08           0.0000000E+00           0.1587426E+12           0.0000000E+00           0.3084945E+12           0.0000000E+00
           0.3628459E+08           0.0000000E+00           0.1588450E+12           0.0000000E+00           0.3086002E+12           0.0000000E+00
           0.3709438E+08           0.0000000E+00           0.1589472E+12           0.0000000E+00           0.3087059E+12           0.0000000E+00
           0.3791280E+08           0.0000000E+00           0.1590494E+12           0.0000000E+00           0.3088115E+12           0.0000000E+00
           0.3873982E+08           0.0000000E+00           0.1591515E+12           0.0000000E+00           0.3089171E+12           0.0000000E+00
           0.3957543E+08           0.0000000E+00           0.1592536E+12           0.0000000E+00           0.3090227E+12           0.0000000E+00
           0.4041964E+08           0.0000000E+00           0.1593556E+12           0.0000000E+00           0.3091282E+12           0.0000000E+00
           0.4127242E+08           0.0000000E+00           0.1594575E+12           0.0000000E+00           0.3092338E+12           0.0000000E+00
           0.4213377E+08           0.0000000E+00           0.1595594E+12           0.0000000E+00           0.3093393E+12           0.0000000E+00
           0.4300368E+08           0.0000000E+00           0.1596612E+12           0.0000000E+00           0.3094448E+12           0.0000000E+00
           0.4388213E+08           0.0000000E+00           0.1597630E+12           0.0000000E+00           0.3095502E+12           0.0000000E+00
           0.4476913E+08           0.0000000E+00           0.1598647E+12           0.0000000E+00           0.3096556E+12           0.0000000E+00
           0.4566465E+08           0.0000000E+00           0.1599663E+12           0.0000000E+00           0.3097610E+12           0.0000000E+00
           0.4656869E+08           0.0000000E+00           0.1600679E+12           0.0000000E+00           0.3098664E+12           0.0000000E+00
           0.4748125E+08           0.0000000E+00           0.1601694E+12           0.0000000E+00           0.3099718E+12           0.0000000E+00
           0.4840230E+08           0.0000000E+00           0.1602709E+12           0.0000000E+00           0.3100771E+12           0.0000000E+00
           0.4933184E+08           0.0000000E+00           0.1603723E+12           0.0000000E+00           0.3101824E+12           0.0000000E+00
           0.5026986E+08           0.0000000E+00           0.1604736E+12           0.0000000E+00           0.3102877E+12           0.0000000E+00
           0.5121636E+08           0.0000000E+00           0.1605749E+12           0.0000000E+00           0.3103929E+12           0.0000000E+00
           0.5217131E+08           0.0000000E+00           0.1606762E+12           0.0000000E+00           0.3104981E+12           0.0000000E+00
           0.5313472E+08           0.0000000E+00           0.1607773E+12           0.0000000E+00           0.3106033E+12           0.0000000E+00
           0.5410657E+08           0.0000000E+00           0.1608784E+12           0.0000000E+00           0.3107085E+12           0.0000000E+00
           0.5508685E+08           0.0000000E+00           0.1609795E+12           0.0000000E+00           0.3108137E+12           0.0000000E+00
           0.5607555E+08           0.0000000E+00           0.1610805E+12           0.0000000E+00           0.3109188E+12           0.0000000E+00
           0.5707267E+08           0.0000000E+00           0.1611814E+12           0.0000000E+00           0.3110239E+12           0.0000000E+00
           0.5807819E+08           0.0000000E+00           0.1612823E+12           0.0000000E+00           0.3111289E+12           0.0000000E+00
           0.5909211E+08           0.0000000E+00           0.1613831E+12           0.0000000E+00           0.3112340E+12           0.0000000E+00
           0.6011442E+08           0.0000000E+00           0.1614839E+12           0.0000000E+00           0.3113390E+12           0.0000000E+00
           0.6114510E+08           0.0000000E+00           0.1615846E+12           0.0000000E+00           0.3114440E+12           0.0000000E+00
           0.6218415E+08           0.0000000E+00           0.1616852E+12           0.0000000E+00           0.3115490E+12           0.0000000E+00
           0.6323155E+08           0.0000000E+00           0.1617858E+12           0.0000000E+00           0.3116539E+12           0.0000000E+00
           0.6428731E+08           0.0000000E+00           0.1618863E+12           0.0000000E+00           0.3117588E+12           0.0000000E+00
           0.6535140E+08           0.0000000E+00           0.1619868E+12           0.0000000E+00           0.3118637E+12           0.0000000E+00
           0.6642382E+08           0.0000000E+00           0.1620872E+12           0.0000000E+00           0.3119686E+12           0.0000000E+00
           0.6750457E+08           0.0000000E+00           0.1621875E+12           0.0000000E+00           0.3120734E+12           0.0000000E+00
           0.6859362E+08           0.0000000E+00           0.1622878E+12           0.0000000E+00           0.3121783E+12           0.0000000E+00
           0.6969098E+08           0.0000000E+00           0.1623881E+12           0.0000000E+00           0.3122830E+12           0.0000000E+00
           0.7079663E+08           0.0000000E+00           0.1624882E+12           0.0000000E+00           0.3123878E+12           0.0000000E+00
           0.7191057E+08           0.0000000E+00           0.1625884E+12           0.0000000E+00           0.3124926E+12           0.0000000E+00
           0.7303278E+08           0.0000000E+00           0.1626884E+12           0.0000000E+00           0.3125973E+12           0.0000000E+00
           0.7416326E+08           0.0000000E+00           0.1627884E+12           0.0000000E+00           0.3127020E+12           0.0000000E+00
           0.7530199E+08           0.0000000E+00           0.1628884E+12           0.0000000E+00           0.3128066E+12           0.0000000E+00
           0.7644897E+08           0.0000000E+00           0.1629883E+12           0.0000000E+00           0.3129113E+12           0.0000000E+00
           0.7760419E+08           0.0000000E+00           0.1630881E+12           0.0000000E+00           0.3130159E+12           0.0000000E+00
           0.7876764E+08           0.0000000E+00           0.1631879E+12           0.0000000E+00           0.3131205E+12           0.0000000E+00
           0.7993931E+08           0.0000000E+00           0.1632876E+12           0.0000000E+00           0.3132250E+12           0.0000000E+00
           0.8111919E+08           0.0000000E+00           0.1633873E+12           0.0000000E+00           0.3133296E+12           0.0000000E+00
           0.8230728E+08           0.0000000E+00           0.1634869E+12           0.0000000E+00           0.3134341E+12           0.0000000E+00
           0.8350356E+08           0.0000000E+00           0.1635864E+12           0.0000000E+00           0.3135386E+12           0.0000000E+00
           0.8470802E+08           0.0000000E+00           0.1636859E+12           0.0000000E+00           0.3136430E+12           0.0000000E+00
           0.8592066E+08           0.0000000E+00           0.1637853E+12           0.0000000E+00           0.3137475E+12           0.0000000E+00
           0.8714147E+08           0.0000000E+00           0.1638847E+12           0.0000000E+00           0.3138519E+12           0.0000000E+00
           0.8837044E+08           0.0000000E+00           0.1639841E+12           0.0000000E+00           0.3139563E+12           0.0000000E+00
           0.8960755E+08           0.0000000E+00           0.1640833E+12           0.0000000E+00           0.3140606E+12           0.0000000E+00
           0.9085281E+08           0.0000000E+00           0.1641825E+12           0.0000000E+00           0.3141650E+12           0.0000000E+00
           0.9210620E+08           0.0000000E+00           0.1642817E+12           0.0000000E+00           0.3142693E+12           0.0000000E+00
           0.9336771E+08           0.0000000E+00           0.1643808E+12           0.0000000E+00           0.3143736E+12           0.0000000E+00
           0.9463734E+08           0.0000000E+00           0.1644798E+12           0.0000000E+00           0.3144778E+12           0.0000000E+00
           0.9591507E+08           0.0000000E+00           0.1645788E+12           0.0000000E+00           0.3145821E+12           0.0000000E+00
           0.9720090E+08           0.0000000E+00           0.1646777E+12           0.0000000E+00           0.3146863E+12           0.0000000E+00
           0.9849482E+08           0.0000000E+00           0.1647766E+12           0.0000000E+00           0.3147905E+12           0.0000000E+00
           0.9979681E+08           0.0000000E+00           0.1648754E+12           0.0000000E+00           0.3148946E+12           0.0000000E+00
           0.1011069E+09           0.0000000E+00           0.1649742E+12           0.0000000E+00           0.3149988E+12           0.0000000E+00
           0.1024250E+09           0.0000000E+00           0.1650729E+12           0.0000000E+00           0.3151029E+12           0.0000000E+00
           0.1037512E+09           0.0000000E+00           0.1651716E+12           0.0000000E+00           0.3152070E+12           0.0000000E+00
           0.1050854E+09           0.0000000E+00           0.1652701E+12           0.0000000E+00           0.3153110E+12           0.0000000E+00
           0.1064277E+09           0.0000000E+00           0.1653687E+12           0.0000000E+00           0.3154151E+12           0.0000000E+00
           0.1077780E+09           0.0000000E+00           0.1654672E+12           0.0000000E+00           0.3155191E+12           0.0000000E+00
           0.1091363E+09           0.0000000E+00           0.1655656E+12           0.0000000E+00           0.3156231E+12           0.0000000E+00
           0.1105026E+09           0.0000000E+00           0.1656640E+12           0.0000000E+00           0.3157270E+12           0.0000000E+00
           0.1118770E+09           0.0000000E+00           0.1657623E+12           0.0000000E+00           0.3158310E+12           0.0000000E+00
           0.1132593E+09           0.0000000E+00           0.1658606E+12           0.0000000E+00           0.3159349E+12           0.0000000E+00
           0.1146496E+09           0.0000000E+00           0.1659588E+12           0.0000000E+00           0.3160388E+12           0.0000000E+00
           0.1160479E+09           0.0000000E+00           0.1660569E+12           0.0000000E+00           0.3161427E+12           0.0000000E+00
           0.1174541E+09           0.0000000E+00           0.1661550E+12           0.0000000E+00           0.3162465E+12           0.0000000E+00
           0.1188684E+09           0.0000000E+00           0.1662531E+12           0.0000000E+00           0.3163503E+12           0.0000000E+00
           0.1202905E+09           0.0000000E+00           0.1663511E+12           0.0000000E+00           0.3164541E+12           0.0000000E+00
           0.1217206E+09           0.0000000E+00           0.1664490E+12           0.0000000E+00           0.3165579E+12           0.0000000E+00
           0.1231587E+09           0.0000000E+00           0.1665469E+12           0.0000000E+00           0.3166616E+12           0.0000000E+00
           0.1246047E+09           0.0000000E+00           0.1666447E+12           0.0000000E+00           0.3167653E+12           0.0000000E+00
           0.1260586E+09           0.0000000E+00           0.1667425E+12           0.0000000E+00           0.3168690E+12           0.0000000E+00
           0.1275204E+09           0.0000000E+00           0.1668402E+12           0.0000000E+00           0.3169727E+12           0.0000000E+00
           0.1289901E+09           0.0000000E+00           0.1669379E+12           0.0000000E+00           0.3170763E+12           0.0000000E+00
           0.1304677E+09           0.0000000E+00           0.1670355E+12           0.0000000E+00           0.3171799E+12           0.0000000E+00
           0.1319532E+09           0.0000000E+00           0.1671330E+12           0.0000000E+00           0.3172835E+12           0.0000000E+00
           0.1334465E+09           0.0000000E+00           0.1672305E+12           0.0000000E+00           0.3173871E+12           0.0000000E+00
           0.1349478E+09           0.0000000E+00           0.1673280E+12           0.0000000E+00           0.3174906E+12           0.0000000E+00
           0.1364569E+09           0.0000000E+00           0.1674254E+12           0.0000000E+00           0.3175941E+12           0.0000000E+00
           0.1379738E+09           0.0000000E+00           0.1675227E+12           0.0000000E+00           0.3176976E+12           0.0000000E+00
           0.1394986E+09           0.0000000E+00           0.1676200E+12           0.0000000E+00           0.3178011E+12           0.0000000E+00
           0.1410312E+09           0.0000000E+00           0.1677172E+12           0.0000000E+00           0.3179045E+12           0.0000000E+00
           0.1425717E+09           0.0000000E+00           0.1678144E+12           0.0000000E+00           0.3180080E+12           0.0000000E+00
           0.1441200E+09           0.0000000E+00           0.1679115E+12           0.0000000E+00           0.3181114E+12           0.0000000E+00
           0.1456761E+09           0.0000000E+00           0.1680086E+12           0.0000000E+00           0.3182147E+12           0.0000000E+00
           0.1472400E+09           0.0000000E+00           0.1681056E+12           0.0000000E+00           0.3183181E+12           0.0000000E+00
           0.1488117E+09           0.0000000E+00           0.1682026E+12           0.0000000E+00           0.3184214E+12           0.0000000E+00
           0.1503911E+09           0.0000000E+00           0.1682995E+12           0.0000000E+00           0.3185247E+12           0.0000000E+00
           0.1519784E+09           0.0000000E+00           0.1683963E+12           0.0000000E+00           0.3186279E+12           0.0000000E+00
           0.1535735E+09           0.0000000E+00           0.1684931E+12           0.0000000E+00           0.3187312E+12           0.0000000E+00
           0.1551763E+09           0.0000000E+00           0.1685899E+12           0.0000000E+00           0.3188344E+12           0.0000000E+00
           0.1567868E+09           0.0000000E+00           0.1686866E+12           0.0000000E+00           0.3189376E+12           0.0000000E+00
           0.1584051E+09           0.0000000E+00           0.1687832E+12           0.0000000E+00           0.3190408E+12           0.0000000E+00
           0.1600312E+09           0.0000000E+00           0.1688798E+12           0.0000000E+00           0.3191439E+12           0.0000000E+00
           0.1616650E+09           0.0000000E+00           0.1689764E+12           0.0000000E+00           0.3192471E+12           0.0000000E+00
           0.1633065E+09           0.0000000E+00           0.1690729E+12           0.0000000E+00           0.3193502E+12           0.0000000E+00
           0.1649557E+09           0.0000000E+00           0.1691693E+12           0.0000000E+00           0.3194532E+12           0.0000000E+00
           0.1666126E+09           0.0000000E+00           0.1692657E+12           0.0000000E+00           0.3195563E+12           0.0000000E+00
           0.1682773E+09           0.0000000E+00           0.1693620E+12           0.0000000E+00           0.3196593E+12           0.0000000E+00
           0.1699496E+09           0.0000000E+00           0.1694583E+12           0.0000000E+00           0.3197623E+12           0.0000000E+00
           0.1716296E+09           0.0000000E+00           0.1695545E+12           0.0000000E+00           0.3198653E+12           0.0000000E+00
           0.1733173E+09           0.0000000E+00           0.1696507E+12           0.0000000E+00           0.3199682E+12           0.0000000E+00
           0.1750127E+09           0.0000000E+00           0.1697468E+12           0.0000000E+00           0.3200712E+12           0.0000000E+00
           0.1767157E+09           0.0000000E+00           0.1698429E+12           0.0000000E+00           0.3201741E+12           0.0000000E+00
           0.1784264E+09           0.0000000E+00           0.1699389E+12           0.0000000E+00           0.3202769E+12           0.0000000E+00
           0.1801447E+09           0.0000000E+00           0.1700349E+12           0.0000000E+00           0.3203798E+12           0.0000000E+00
           0.1818707E+09           0.0000000E+00           0.1701308E+12           0.0000000E+00           0.3204826E+12           0.0000000E+00
           0.1836043E+09           0.0000000E+00           0.1702266E+12           0.0000000E+00           0.3205854E+12           0.0000000E+00
           0.1853455E+09           0.0000000E+00           0.1703224E+12           0.0000000E+00           0.3206882E+12           0.0000000E+00
           0.1870943E+09           0.0000000E+00           0.1704182E+12           0.0000000E+00           0.3207910E+12           0.0000000E+00
           0.1888508E+09           0.0000000E+00           0.1705139E+12           0.0000000E+00           0.3208937E+12           0.0000000E+00
           0.1906149E+09           0.0000000E+00           0.1706095E+12           0.0000000E+00           0.3209964E+12           0.0000000E+00
           0.1923865E+09           0.0000000E+00           0.1707051E+12           0.0000000E+00           0.3210991E+12           0.0000000E+00
           0.1941657E+09           0.0000000E+00           0.1708007E+12           0.0000000E+00           0.3212017E+12           0.0000000E+00
           0.1959526E+09           0.0000000E+00           0.1708962E+12           0.0000000E+00           0.3213044E+12           0.0000000E+00
           0.1977469E+09           0.0000000E+00           0.1709916E+12           0.0000000E+00           0.3214070E+12           0.0000000E+00
           0.1995489E+09           0.0000000E+00           0.1710870E+12           0.0000000E+00           0.3215096E+12           0.0000000E+00
           0.2013584E+09           0.0000000E+00           0.1711824E+12           0.0000000E+00           0.3216121E+12           0.0000000E+00
           0.2031755E+09           0.0000000E+00           0.1712777E+12           0.0000000E+00           0.3217147E+12           0.0000000E+00
           0.2050001E+09           0.0000000E+00           0.1713729E+12           0.0000000E+00           0.3218172E+12           0.0000000E+00
           0.2068322E+09           0.0000000E+00           0.1714681E+12           0.0000000E+00           0.3219197E+12           0.0000000E+00
           0.2086718E+09           0.0000000E+00           0.1715632E+12           0.0000000E+00           0.3220221E+12           0.0000000E+00
           0.2105190E+09           0.0000000E+00           0.1716583E+12           0.0000000E+00           0.3221246E+12           0.0000000E+00
           0.2123737E+09           0.0000000E+00           0.1717534E+12           0.0000000E+00           0.3222270E+12           0.0000000E+00
           0.2142359E+09           0.0000000E+00           0.1718484E+12           0.0000000E+00           0.3223294E+12           0.0000000E+00
           0.2161056E+09           0.0000000E+00           0.1719433E+12           0.0000000E+00           0.3224318E+12           0.0000000E+00
           0.2179828E+09           0.0000000E+00           0.1720382E+12           0.0000000E+00           0.3225341E+12           0.0000000E+00
           0.2198674E+09           0.0000000E+00           0.1721330E+12           0.0000000E+00           0.3226364E+12           0.0000000E+00
           0.2217596E+09           0.0000000E+00           0.1722278E+12           0.0000000E+00           0.3227387E+12           0.0000000E+00
           0.2236592E+09           0.0000000E+00           0.1723225E+12           0.0000000E+00           0.3228410E+12           0.0000000E+00
           0.2255662E+09           0.0000000E+00           0.1724172E+12           0.0000000E+00           0.3229432E+12           0.0000000E+00
           0.2274808E+09           0.0000000E+00           0.1725118E+12           0.0000000E+00           0.3230455E+12           0.0000000E+00
           0.2294027E+09           0.0000000E+00           0.1726064E+12           0.0000000E+00           0.3231477E+12           0.0000000E+00
           0.2313321E+09           0.0000000E+00           0.1727010E+12           0.0000000E+00           0.3232498E+12           0.0000000E+00
           0.2332690E+09           0.0000000E+00           0.1727954E+12           0.0000000E+00           0.3233520E+12           0.0000000E+00
           0.2352132E+09           0.0000000E+00           0.1728899E+12           0.0000000E+00           0.3234541E+12           0.0000000E+00
           0.2371649E+09           0.0000000E+00           0.1729843E+12           0.0000000E+00           0.3235562E+12           0.0000000E+00
           0.2391240E+09           0.0000000E+00           0.1730786E+12           0.0000000E+00           0.3236583E+12           0.0000000E+00
           0.2410905E+09           0.0000000E+00           0.1731729E+12           0.0000000E+00           0.3237604E+12           0.0000000E+00
           0.2430643E+09           0.0000000E+00           0.1732671E+12           0.0000000E+00           0.3238624E+12           0.0000000E+00
           0.2450456E+09           0.0000000E+00           0.1733613E+12           0.0000000E+00           0.3239644E+12           0.0000000E+00
           0.2470343E+09           0.0000000E+00           0.1734554E+12           0.0000000E+00           0.3240664E+12           0.0000000E+00
           0.2490303E+09           0.0000000E+00           0.1735495E+12           0.0000000E+00           0.3241683E+12           0.0000000E+00
           0.2510337E+09           0.0000000E+00           0.1736435E+12           0.0000000E+00           0.3242703E+12           0.0000000E+00
           0.2530444E+09           0.0000000E+00           0.1737375E+12           0.0000000E+00           0.3243722E+12           0.0000000E+00
           0.2550625E+09           0.0000000E+00           0.1738314E+12           0.0000000E+00           0.3244741E+12           0.0000000E+00
           0.2570880E+09           0.0000000E+00           0.1739253E+12           0.0000000E+00           0.3245759E+12           0.0000000E+00
           0.2591208E+09           0.0000000E+00           0.1740192E+12           0.0000000E+00           0.3246778E+12           0.0000000E+00
           0.2611609E+09           0.0000000E+00           0.1741129E+12           0.0000000E+00           0.3247796E+12           0.0000000E+00
           0.2632083E+09           0.0000000E+00           0.1742067E+12           0.0000000E+00           0.3248814E+12           0.0000000E+00
           0.2652631E+09           0.0000000E+00           0.1743004E+12           0.0000000E+00           0.3249832E+12           0.0000000E+00
           0.2673252E+09           0.0000000E+00           0.1743940E+12           0.0000000E+00           0.3250849E+12           0.0000000E+00
           0.2693945E+09           0.0000000E+00           0.1744876E+12           0.0000000E+00           0.3251866E+12           0.0000000E+00
           0.2714712E+09           0.0000000E+00           0.1745811E+12           0.0000000E+00           0.3252883E+12           0.0000000E+00
           0.2735552E+09           0.0000000E+00           0.1746746E+12           0.0000000E+00           0.3253900E+12           0.0000000E+00
           0.2756464E+09           0.0000000E+00           0.1747681E+12           0.0000000E+00           0.3254916E+12           0.0000000E+00
           0.2777449E+09           0.0000000E+00           0.1748614E+12           0.0000000E+00           0.3255933E+12           0.0000000E+00
           0.2798507E+09           0.0000000E+00           0.1749548E+12           0.0000000E+00           0.3256949E+12           0.0000000E+00
           0.2819638E+09           0.0000000E+00           0.1750481E+12           0.0000000E+00           0.3257964E+12           0.0000000E+00
