   3.69999862     -0.964806557      0.727100909      0.729763746    
   3.79999852     -0.892096460      0.823581576      0.737061381    
   3.89999843     -0.809738278      0.912791252      0.744431973    
   3.99999833     -0.718459129      0.993765056      0.751876235    
   4.09999847     -0.619082630       1.06561100      0.759395003    
   4.19999838     -0.512521505       1.12751925      0.766988933    
   4.29999828     -0.399769574       1.17877138      0.774658799    
   4.39999819     -0.281892419       1.21874833      0.782405436    
   4.49999809     -0.160017580       1.24693751      0.790229440    
   4.59999800      -3.53238285E-02   1.26293921      0.798131585    
   4.69999790       9.09700990E-02   1.26647162      0.806112945    
   4.79999781      0.217617258       1.25737464      0.814174175    
   4.89999771      0.343354732       1.23561287      0.822315812    
   4.99999762      0.466916025       1.20127738      0.830538929    
   5.09999752      0.587043762       1.15458572      0.838844240    
   5.19999743      0.702502310       1.09588134      0.847232699    
   5.29999733      0.812090456       1.02563107      0.855705023    
   5.39999723      0.914653540      0.944422007      0.864261985    
   5.49999714       1.00909579      0.852956653      0.872904658    
   5.59999704       1.09439147      0.752047062      0.881633699    
   5.69999695       1.16959620      0.642607927      0.890450060    
   5.79999685       1.23385704      0.525648296      0.899354696    
   5.89999676       1.28642190      0.402262598      0.908348203    
   5.99999666       1.32664812      0.273620427      0.917431653    
   6.09999657       1.35401011      0.140955612      0.926605940    
   6.19999647       1.36810565       5.55460155E-03  0.935871959    
   6.29999638       1.36866117     -0.131255969      0.945230782    
   6.39999628       1.35553563     -0.268122077      0.954683125    
   6.49999619       1.32872343     -0.403675646      0.964229941    
   6.59999609       1.28835583     -0.536548018      0.973872244    
   6.69999599       1.23470104     -0.665383577      0.983610988    
   6.79999590       1.16816270     -0.788853705      0.993447185    
   6.89999580       1.08927739     -0.905669987       1.00338173    
   6.99999571      0.998710394      -1.01459777       1.01341558    
   7.09999561      0.897250593      -1.11446881       1.02354968    
   7.19999552      0.785803735      -1.20419383       1.03378510    
   7.29999542      0.665384352      -1.28277421       1.04412305    
   7.39999533      0.537106931      -1.34931266       1.05456424    
   7.49999523      0.402175665      -1.40302336       1.06510985    
   7.59999514      0.261873305      -1.44324088       1.07576084    
   7.69999504      0.117549211      -1.46942818       1.08651853    
   7.79999495      -2.93936133E-02  -1.48118305       1.09738362    
   7.89999485     -0.177511916      -1.47824371       1.10835755    
   7.99999475     -0.325336277      -1.46049249       1.11944103    
   8.09999466     -0.471385539      -1.42795885       1.13063550    
   8.19999504     -0.614181399      -1.38082027       1.14194167    
   8.29999542     -0.752263427      -1.31940210       1.15336108    
   8.39999580     -0.884203672      -1.24417579       1.16489482    
   8.49999619      -1.00862122      -1.15575540       1.17654359    
   8.59999657      -1.12419677      -1.05489326       1.18830907    
   8.69999695      -1.22968614     -0.942473590       1.20019221    
   8.79999733      -1.32393348     -0.819504976       1.21219420    
   8.89999771      -1.40588403     -0.687111616       1.22431612    
   8.99999809      -1.47459519     -0.546523213       1.23655939    
   9.09999847      -1.52924752     -0.399063706       1.24892497    
   9.19999886      -1.56915390     -0.246138945       1.26141417    
   9.29999924      -1.59376776      -8.92235488E-02   1.27402818    
   9.39999962      -1.60269010       7.01532364E-02   1.28676856    
   9.50000000      -1.59567475      0.230422243       1.29963613    
   9.60000038      -1.57263255      0.389989734       1.31263256    
   9.70000076      -1.53363359      0.547253013       1.32575893    
   9.80000114      -1.47890830      0.700616360       1.33901656    
   9.90000153      -1.40884662      0.848507166       1.35240650    
   10.0000019      -1.32399595      0.989391804       1.36593068    
   10.1000023      -1.22505677       1.12179136       1.37959003    
   10.2000027      -1.11287761       1.24429703       1.39338589    
   10.3000031     -0.988447905       1.35558474       1.40731966    
   10.4000034     -0.852889419       1.45442951       1.42139280    
   10.5000038     -0.707446456       1.53971839       1.43560660    
   10.6000042     -0.553474605       1.61046302       1.44996262    
   10.7000046     -0.392428279       1.66581047       1.46446228    
   10.8000050     -0.225847229       1.70505333       1.47910690    
   10.9000053      -5.53418994E-02   1.72763801       1.49389791    
   11.0000057      0.117421910       1.73317218       1.50883687    
   11.1000061      0.290739119       1.72142994       1.52392507    
   11.2000065      0.462882102       1.69235599       1.53916430    
   11.3000069      0.632117689       1.64606774       1.55455589    
   11.4000072      0.796724439       1.58285594       1.57010138    
   11.5000076      0.955010056       1.50318348       1.58580244    
   11.6000080       1.10532844       1.40768242       1.60166037    
   11.7000084       1.24609673       1.29714954       1.61767697    
   11.8000088       1.37581170       1.17253983       1.63385367    
   11.9000092       1.49306571       1.03495860       1.65019226    
   12.0000095       1.59656155      0.885652006       1.66669416    
   12.1000099       1.68512678      0.725995839       1.68336117    
   12.2000103       1.75772631      0.557483137       1.70019460    
   12.3000107       1.81347466      0.381710500       1.71719658    
   12.4000111       1.85164571      0.200363025       1.73436856    
   12.5000114       1.87168205       1.51984543E-02   1.75171232    
   12.6000118       1.87320185     -0.171969756       1.76922941    
   12.7000122       1.85600483     -0.359289944       1.78692162    
   12.8000126       1.82007587     -0.544890404       1.80479085    
   12.9000130       1.76558685     -0.726898015       1.82283878    
   13.0000134       1.69289708     -0.903456688       1.84106731    
   13.1000137       1.60255146      -1.07274640       1.85947800    
   13.2000141       1.49527681      -1.23300159       1.87807274    
   13.3000145       1.37197661      -1.38252926       1.89685345    
   13.4000149       1.23372364      -1.51972687       1.91582191    
   13.5000153       1.08175099      -1.64309919       1.93498015    
   13.6000156      0.917441070      -1.75127435       1.95432997    
   13.7000160      0.742313623      -1.84301841       1.97387314    
   13.8000164      0.558011770      -1.91724980       1.99361193    
   13.9000168      0.366286784      -1.97305095       2.01354790    
   14.0000172      0.168981686      -2.00967956       2.03368330    
   14.1000175      -3.19862664E-02  -2.02657771       2.05402017    
   14.2000179     -0.234644040      -2.02337909       2.07456040    
   14.3000183     -0.436981946      -1.99991465       2.09530592    
   14.4000187     -0.636973381      -1.95621645       2.11625886    
   14.5000191     -0.832595050      -1.89251912       2.13742161    
   14.6000195      -1.02184701      -1.80925965       2.15879583    
   14.7000198      -1.20277297      -1.70707500       2.18038392    
   14.8000202      -1.37348044      -1.58679771       2.20218778    
   14.9000206      -1.53216016      -1.44944966       2.22420955    
   15.0000210      -1.67710519      -1.29623365       2.24645185    
   15.1000214      -1.80672860      -1.12852311       2.26891637    
   15.2000217      -1.91958094     -0.947850227       2.29160547    
   15.3000221      -2.01436591     -0.755892158       2.31452155    
   15.4000225      -2.08995509     -0.554455578       2.33766675    
   15.5000229      -2.14540076     -0.345460057       2.36104369    
   15.6000233      -2.17994666     -0.130919978       2.38465357    
   15.7000237      -2.19303870       8.70746970E-02   2.40850043    
   15.8000240      -2.18433118      0.306378573       2.43258524    
   15.9000244      -2.15369344      0.524811685       2.45691133    
   16.0000248      -2.10121226      0.740181029       2.48148036    
   16.1000252      -2.02719426      0.950302243       2.50629544    
   16.2000256      -1.93216407       1.15302169       2.53135848    
   16.3000259      -1.81686187       1.34623814       2.55667210    
   16.4000263      -1.68223810       1.52792430       2.58223891    
   16.5000267      -1.52944565       1.69614816       2.60806131    
   16.6000271      -1.35983086       1.84909272       2.63414192    
   16.7000275      -1.17492163       1.98507583       2.66048336    
   16.8000278     -0.976414025       2.10256791       2.68708801    
   16.9000282     -0.766157210       2.20020938       2.71395922    
   17.0000286     -0.546136260       2.27682519       2.74109888    
   17.1000290     -0.318453729       2.33143878       2.76850986    
   17.2000294      -8.53098482E-02   2.36328411       2.79619479    
   17.3000298      0.151018560       2.37181520       2.82415700    
   17.4000301      0.388200104       2.35671329       2.85239840    
   17.5000305      0.623871446       2.31789327       2.88092232    
   17.6000309      0.855660796       2.25550604       2.90973139    
   17.7000313       1.08121145       2.16993999       2.93882895    
   17.8000317       1.29820549       2.06181884       2.96821713    
   17.9000320       1.50438738       1.93199825       2.99789929    
   18.0000324       1.69758725       1.78155947       3.02787828    
   18.1000328       1.87574315       1.61180079       3.05815697    
   18.2000332       2.03692317       1.42422652       3.08873844    
   18.3000336       2.17934585       1.22053421       3.11962605    
   18.4000340       2.30139923       1.00259960       3.15082216    
   18.5000343       2.40165925      0.772459686       3.18233061    
   18.6000347       2.47890520      0.532293737       3.21415377    
   18.7000351       2.53213453      0.284403205       3.24629545    
   18.8000355       2.56057477       3.11897397E-02   3.27875805    
   18.9000359       2.56369376     -0.224867731       3.31154561    
   19.0000362       2.54120708     -0.481237113       3.34466147    
   19.1000366       2.49308348     -0.735357821       3.37810802    
   19.2000370       2.41954780     -0.984666169       3.41188931    
   19.3000374       2.32108116      -1.22662091       3.44600821    
   19.4000378       2.19841909      -1.45872903       3.48046827    
   19.5000381       2.05254626      -1.67857099       3.51527309    
   19.6000385       1.88468921      -1.88382566       3.55042624    
   19.7000389       1.69630671      -2.07229447       3.58593035    
   19.8000393       1.48907721      -2.24192524       3.62178993    
   19.9000397       1.26488471      -2.39083290       3.65800762    
   20.0000401       1.02580142      -2.51732135       3.69458771    
   20.1000404      0.774069309      -2.61990142       3.73153353    
   20.2000408      0.512079120      -2.69730830       3.76884866    
   20.3000412      0.242348284      -2.74851632       3.80653715    
   20.4000416      -3.25033665E-02  -2.77275109       3.84460258    
   20.5000420     -0.309778482      -2.76950073       3.88304853    
   20.6000423     -0.586728573      -2.73852277       3.92187858    
   20.7000427     -0.860580862      -2.67984986       3.96109724    
   20.8000431      -1.12856579      -2.59379172       4.00070810    
   20.9000435      -1.38794494      -2.48093510       4.04071522    
   21.0000439      -1.63603842      -2.34214067       4.08112240    
   21.1000443      -1.87025249      -2.17853689       4.12193394    
   21.2000446      -2.08810616      -1.99151158       4.16315269    
   21.3000450      -2.28725719      -1.78270102       4.20478439    
   21.4000454      -2.46552730      -1.55397534       4.24683189    
   21.5000458      -2.62092495      -1.30742264       4.28930092    
   21.6000462      -2.75166726      -1.04533017       4.33219385    
   21.7000465      -2.85620022     -0.770163417       4.37551594    
   21.8000469      -2.93321657     -0.484543383       4.41927099    
   21.9000473      -2.98167086     -0.191221714       4.46346331    
   22.0000477      -3.00079298      0.106945366       4.50809813    
   22.1000481      -2.99009848      0.407024682       4.55317926    
   22.2000484      -2.94939590      0.706034541       4.59871054    
   22.3000488      -2.87879252       1.00097418       4.64469767    
   22.4000492      -2.77869511       1.28885341       4.69114494    
   22.5000496      -2.64980984       1.56672287       4.73805618    
   22.6000500      -2.49313760       1.83170390       4.78543711    
   22.7000504      -2.30996728       2.08101773       4.83329201    
   22.8000507      -2.10186553       2.31201458       4.88162518    
   22.9000511      -1.87066412       2.52220106       4.93044138    
   23.0000515      -1.61844397       2.70926738       4.97974539    
   23.1000519      -1.34751725       2.87111187       5.02954292    
   23.2000523      -1.06040609       3.00586367       5.07983875    
   23.3000526     -0.759819746       3.11190438       5.13063717    
   23.4000530     -0.448629290       3.18788624       5.18194342    
   23.5000534     -0.129840672       3.23274922       5.23376322    
   23.6000538      0.193434268       3.24573326       5.28610039    
   23.7000542      0.518007636       3.22638988       5.33896160    
   23.8000546      0.840646625       3.17458916       5.39235163    
   23.9000549       1.15810561       3.09052444       5.44627476    
   24.0000553       1.46715808       2.97471380       5.50073719    
   24.1000557       1.76462948       2.82799792       5.55574465    
   24.2000561       2.04742932       2.65153503       5.61130238    
   24.3000565       2.31258273       2.44679213       5.66741514    
   24.4000568       2.55726194       2.21553373       5.72408915    
   24.5000572       2.77881527       1.95980752       5.78133011    
   24.6000576       2.97479606       1.68192601       5.83914375    
   24.7000580       3.14298868       1.38444638       5.89753485    
   24.8000584       3.28143334       1.07014751       5.95651054    
   24.9000587       3.38844800      0.742004156       6.01607513    
   25.0000591       3.46264839      0.403159350       6.07623577    
   25.1000595       3.50296426       5.68945110E-02   6.13699770    
   25.2000599       3.50865364     -0.293401927       6.19836760    
   25.3000603       3.47931337     -0.644267321       6.26035070    
   25.4000607       3.41488671     -0.992198706       6.32295465    
   25.5000610       3.31566691      -1.33368742       6.38618422    
   25.6000614       3.18229818      -1.66525412       6.45004654    
   25.7000618       3.01577282      -1.98348391       6.51454735    
   25.8000622       2.81742454      -2.28506112       6.57969284    
   25.9000626       2.58891845      -2.56680346       6.64548969    
   26.0000629       2.33223820      -2.82569528       6.71194458    
   26.1000633       2.04966879      -3.05891919       6.77906466    
   26.2000637       1.74377680      -3.26388597       6.84685421    
   26.3000641       1.41738820      -3.43826365       6.91532326    
   26.4000645       1.07356179      -3.58000255       6.98447704    
   26.5000648      0.715561509      -3.68735862       7.05432129    
   26.6000652      0.346825629      -3.75891471       7.12486362    
   26.7000656      -2.90658474E-02  -3.79359722       7.19611263    
   26.8000660     -0.408425570      -3.79069066       7.26807356    
   26.9000664     -0.787494659      -3.74984813       7.34075451    
   27.0000668      -1.16247952      -3.67109871       7.41416216    
   27.1000671      -1.52958941      -3.55485082       7.48830414    
   27.2000675      -1.88507450      -3.40189195       7.56318712    
   27.3000679      -2.22526360      -3.21338439       7.63881874    
   27.4000683      -2.54660201      -2.99085808       7.71520710    
   27.5000687      -2.84568787      -2.73619795       7.79235935    
   27.6000690      -3.11930776      -2.45162916       7.87028313    
   27.7000694      -3.36447072      -2.13969851       7.94898605    
   27.8000698      -3.57844067      -1.80325139       8.02847672    
   27.9000702      -3.75876570      -1.44540727       8.10876083    
   28.0000706      -3.90330648      -1.06953073       8.18984890    
   28.1000710      -4.01025963     -0.679200053       8.27174759    
   28.2000713      -4.07817984     -0.278174073       8.35446548    
   28.3000717      -4.10599709      0.129643917       8.43801022    
   28.4000721      -4.09303284      0.540243626       8.52239037    
   28.5000725      -4.03900862      0.949546933       8.60761547    
   28.6000729      -3.94405389       1.35344779       8.69369125    
   28.7000732      -3.80870914       1.74785316       8.78062820    
   28.8000736      -3.63392377       2.12872410       8.86843491    
   28.9000740      -3.42105126       2.49211645       8.95711803    
   29.0000744      -3.17183971       2.83422160       9.04668999    
   29.1000748      -2.88841748       3.15140557       9.13715649    
   29.2000751      -2.57327700       3.44024730       9.22852802    
   29.3000755      -2.22925234       3.69757509       9.32081413    
   29.4000759      -1.85949481       3.92050028       9.41402149    
   29.5000763      -1.46744478       4.10644960       9.50816154    
   29.6000767      -1.05679977       4.25319386       9.60324192    
   29.7000771     -0.631480336       4.35887384       9.69927406    
   29.8000774     -0.195592940       4.42202187       9.79626656    
   29.9000778      0.246609241       4.44158125       9.89422989    
   30.0000782      0.690767407       4.41692019       9.99317169    
   30.1000786       1.13245940       4.34784365       10.0931044    
   30.2000790       1.56724381       4.23459768       10.1940355    
   30.3000793       1.99070358       4.07787323       10.2959747    
   30.4000797       2.39849091       3.87880278       10.3989344    
   30.5000801       2.78637123       3.63895369       10.5029240    
   30.6000805       3.15026665       3.36031651       10.6079540    
   30.7000809       3.48629832       3.04528975       10.7140331    
   30.8000813       3.79082727       2.69666004       10.8211737    
   30.9000816       4.06049347       2.31757736       10.9293861    
   31.0000820       4.29225111       1.91152799       11.0386791    
   31.1000824       4.48340368       1.48230290       11.1490650    
   31.2000828       4.63163376       1.03396249       11.2605553    
   31.3000832       4.73503017      0.570799112       11.3731613    
   31.4000835       4.79210997       9.72960889E-02   11.4868917    
   31.5000839       4.80183935     -0.381914914       11.6017599    
   31.6000843       4.76364803     -0.862098813       11.7177782    
   31.7000847       4.67743826      -1.33846366       11.8349571    
   31.8000851       4.54359198      -1.80620754       11.9533072    
   31.9000854       4.36297131      -2.26056671       12.0728397    
   32.0000839       4.13691473      -2.69686389       12.1935692    
   32.1000824       3.86722827      -3.11055541       12.3155050    
   32.2000809       3.55617285      -3.49727821       12.4386597    
   32.3000793       3.20644498      -3.85289550       12.5630465    
   32.4000778       2.82115555      -4.17354012       12.6886787    
   32.5000763       2.40380144      -4.45565557       12.8155642    
   32.6000748       1.95823586      -4.69603586       12.9437208    
   32.7000732       1.48863220      -4.89185953       13.0731583    
   32.8000717      0.999446273      -5.04072285       13.2038898    
   32.9000702      0.495373964      -5.14066744       13.3359289    
   33.0000687      -1.86927915E-02  -5.19020462       13.4692869    
   33.1000671     -0.537713289      -5.18833542       13.6039801    
   33.2000656      -1.05654693      -5.13456392       13.7400188    
   33.3000641      -1.57000327      -5.02890921       13.8774195    
   33.4000626      -2.07289410      -4.87190866       14.0161924    
   33.5000610      -2.56008506      -4.66461945       14.1563549    
   33.6000595      -3.02654696      -4.40861082       14.2979183    
   33.7000580      -3.46740794      -4.10595608       14.4408970    
   33.8000565      -3.87800360      -3.75921535       14.5853062    
   33.9000549      -4.25392532      -3.37141490       14.7311592    
   34.0000534      -4.59106684      -2.94602227       14.8784714    
   34.1000519      -4.88566923      -2.48691559       15.0272570    
   34.2000504      -5.13436079      -1.99834871       15.1775284    
   34.3000488      -5.33419561      -1.48491263       15.3293047    
   34.4000473      -5.48268700     -0.951493084       15.4825974    
   34.5000458      -5.57783651     -0.403224349       15.6374254    
   34.6000443      -5.61815882      0.154559314       15.7937984    
   34.7000427      -5.60270309      0.716375232       15.9517374    
   34.8000412      -5.53106546       1.27664554       16.1112556    
   34.9000397      -5.40340090       1.82975209       16.2723675    
   35.0000381      -5.22042561       2.37009215       16.4350910    
   35.1000366      -4.98341656       2.89213467       16.5994415    
   35.2000351      -4.69420290       3.39047623       16.7654343    
   35.3000336      -4.35515547       3.85989642       16.9330902    
   35.4000320      -3.96916580       4.29541206       17.1024208    
   35.5000305      -3.53962469       4.69232845       17.2734451    
   35.6000290      -3.07039189       5.04629087       17.4461784    
   35.7000275      -2.56576276       5.35333014       17.6206417    
   35.8000259      -2.03042984       5.60990620       17.7968464    
   35.9000244      -1.46943927       5.81294918       17.9748154    
   36.0000229     -0.888144314       5.95989323       18.1545639    
   36.1000214     -0.292154968       6.04870749       18.3361073    
   36.2000198      0.312715769       6.07792282       18.5194683    
   36.3000183      0.920508087       6.04665136       18.7046642    
   36.4000168       1.52517319       5.95460033       18.8917084    
   36.5000153       2.12063313       5.80208302       19.0806255    
   36.6000137       2.70084143       5.59001970       19.2714310    
   36.7000122       3.25984335       5.31993580       19.4641476    
   36.8000107       3.79183698       4.99395132       19.6587887    
   36.9000092       4.29123211       4.61476755       19.8553772    
   37.0000076       4.75270891       4.18564415       20.0539284    
   37.1000061       5.17127323       3.71037316       20.2544670    
   37.2000046       5.54231071       3.19324589       20.4570141    
   37.3000031       5.86163521       2.63901472       20.6615829    
   37.4000015       6.12553692       2.05285120       20.8682003    
   37.5000000       6.33082199       1.44029748       21.0768814    
   37.5999985       6.47485161      0.807215273       21.2876492    
   37.6999969       6.55557299      0.159730077       21.5005245    
   37.7999954       6.57154608     -0.495827258       21.7155323    
   37.8999939       6.52196312      -1.15298188       21.9326859    
   37.9999924       6.40666485      -1.80517817       22.1520100    
   38.0999908       6.22614717      -2.44584465       22.3735313    
   38.1999893       5.98156261      -3.06845951       22.5972672    
   38.2999878       5.67471647      -3.66661572       22.8232384    
   38.3999863       5.30805492      -4.23408747       23.0514717    
   38.4999847       4.88464642      -4.76489305       23.2819881    
   38.5999832       4.40815735      -5.25335789       23.5148087    
   38.6999817       3.88282156      -5.69417381       23.7499580    
   38.7999802       3.31340408      -6.08245611       23.9874592    
   38.8999786       2.70515847      -6.41379642       24.2273331    
   38.9999771       2.06377888      -6.68431234       24.4696064    
   39.0999756       1.39534760      -6.89069033       24.7143040    
   39.1999741      0.706278563      -7.03022528       24.9614487    
   39.2999725       3.25602293E-03  -7.10085297       25.2110615    
   39.3999710     -0.706829309      -7.10117865       25.4631729    
   39.4999695      -1.41694713      -7.03049564       25.7178040    
   39.5999680      -2.11999679      -6.88880110       25.9749832    
   39.6999664      -2.80887699      -6.67680120       26.2347317    
   39.7999649      -3.47655725      -6.39591360       26.4970818    
   39.8999634      -4.11614847      -6.04825783       26.7620506    
   39.9999619      -4.72097445      -5.63664293       27.0296707    
   40.0999603      -5.28463888      -5.16454554       27.2999687    
   40.1999588      -5.80109358      -4.63608170       27.5729713    
   40.2999573      -6.26470184      -4.05597210       27.8487015    
   40.3999557      -6.67029905      -3.42950201       28.1271858    
   40.4999542      -7.01324940      -2.76247215       28.4084606    
   40.5999527      -7.28949642      -2.06114721       28.6925430    
   40.6999512      -7.49561119      -1.33219755       28.9794693    
   40.7999496      -7.62883091     -0.582636416       29.2692642    
   40.8999481      -7.68709469      0.180246711       29.5619564    
   40.9999466      -7.66907024      0.948956192       29.8575783    
   41.0999451      -7.57417440       1.71586323       30.1561527    
   41.1999435      -7.40258789       2.47328067       30.4577141    
   41.2999420      -7.15525961       3.21353960       30.7622871    
   41.3999405      -6.83390570       3.92906570       31.0699120    
   41.4999390      -6.44099903       4.61245632       31.3806114    
   41.5999374      -5.97975349       5.25655603       31.6944160    
   41.6999359      -5.45409775       5.85453129       32.0113602    
   41.7999344      -4.86864471       6.39994097       32.3314743    
   41.8999329      -4.22865057       6.88680553       32.6547852    
   41.9999313      -3.53996992       7.30967045       32.9813347    
   42.0999298      -2.80900288       7.66366768       33.3111496    
   42.1999283      -2.04263616       7.94456816       33.6442604    
   42.2999268      -1.24817932       8.14883137       33.9807014    
   42.3999252     -0.433296144       8.27364922       34.3205070    
   42.4999237      0.394068778       8.31697845       34.6637115    
   42.5999222       1.22576666       8.27757168       35.0103493    
   42.6999207       2.05352378       8.15499496       35.3604507    
   42.7999191       2.86902332       7.94964266       35.7140579    
   42.8999176       3.66398764       7.66274023       36.0711975    
   42.9999161       4.43026161       7.29634142       36.4319077    
   43.0999146       5.15989590       6.85331535       36.7962265    
   43.1999130       5.84522724       6.33732557       37.1641884    
   43.2999115       6.47896004       5.75280285       37.5358353    
   43.3999100       7.05424023       5.10490704       37.9111900    
   43.4999084       7.56473112       4.39948320       38.2903061    
   43.5999069       8.00467968       3.64301014       38.6732101    
   43.6999054       8.36898041       2.84254217       39.0599403    
   43.7999039       8.65323448       2.00564408       39.4505348    
   43.8999023       8.85379887       1.14032054       39.8450432    
   43.9999008       8.96783066      0.254940629       40.2434921    
   44.0998993       8.99332428     -0.641842425       40.6459236    
   44.1998978       8.92914009      -1.54117489       41.0523834    
   44.2998962       8.77502251      -2.43408895       41.4629059    
   44.3998947       8.53161335      -3.31159115       41.8775330    
   44.4998932       8.20045471      -4.16475248       42.2963104    
   44.5998917       7.78397942      -4.98479795       42.7192726    
   44.6998901       7.28549957      -5.76319599       43.1464653    
   44.7998886       6.70917988      -6.49174595       43.5779305    
   44.8998871       6.06000519      -7.16266394       44.0137100    
   44.9998856       5.34373856      -7.76866436       44.4538422    
   45.0998840       4.56687212      -8.30303860       44.8983879    
   45.1998825       3.73656821      -8.75972557       45.3473701    
   45.2998810       2.86059570      -9.13338280       45.8008423    
   45.3998795       1.94725740      -9.41944218       46.2588501    
   45.4998779       1.00531316      -9.61416817       46.7214432    
   45.5998764       4.38963175E-02  -9.71469975       47.1886597    
   45.6998749     -0.927573681      -9.71908951       47.6605453    
   45.7998734      -1.89948273      -9.62633228       48.1371536    
   45.8998718      -2.86211586      -9.43638420       48.6185303    
   45.9998703      -3.80575418      -9.15017223       49.1047096    
   46.0998688      -4.72077131      -8.76959705       49.5957565    
   46.1998672      -5.59773111      -8.29751968       50.0917130    
   46.2998657      -6.42748308      -7.73774672       50.5926285    
   46.3998642      -7.20125771      -7.09499836       51.0985565    
   46.4998627      -7.91075754      -6.37487268       51.6095428    
   46.5998611      -8.54824448      -5.58379698       52.1256371    
   46.6998596      -9.10662460      -4.72897243       52.6468964    
   46.7998581      -9.57952213      -3.81831002       53.1733665    
   46.8998566      -9.96135330      -2.86035776       53.7051048    
   46.9998550      -10.2473888      -1.86422241       54.2421532    
   47.0998535      -10.4338112     -0.839483500       54.7845764    
   47.1998520      -10.5177593      0.203897595       55.3324165    
   47.2998505      -10.4973698       1.25567353       55.8857422    
   47.3998489      -10.3718023       2.30541039       56.4445992    
   47.4998474      -10.1412611       3.34259081       57.0090446    
   47.5998459      -9.80700207       4.35671711       57.5791397    
   47.6998444      -9.37133026       5.33741713       58.1549263    
   47.7998428      -8.83758831       6.27454996       58.7364731    
   47.8998413      -8.21013355       7.15830898       59.3238411    
   47.9998398      -7.49430275       7.97932243       59.9170799    
   48.0998383      -6.69637060       8.72875309       60.5162582    
   48.1998367      -5.82349539       9.39838982       61.1214142    
   48.2998352      -4.88365650       9.98073959       61.7326355    
   48.3998337      -3.88558245       10.4691048       62.3499527    
   48.4998322      -2.83867192       10.8576632       62.9734535    
   48.5998306      -1.75290561       11.1415300       63.6031837    
   48.6998291     -0.638752580       11.3168201       64.2392120    
   48.7998276      0.492929459       11.3806953       64.8816071    
   48.8998260       1.63099897       11.3314028       65.5304260    
   48.9998245       2.76413918       11.1683025       66.1857224    
   49.0998230       3.88096952       10.8918886       66.8475800    
   49.1998215       4.97015858       10.5037918       67.5160599    
   49.2998199       6.02053785       10.0067759       68.1912231    
   49.3998184       7.02121544       9.40472221       68.8731308    
   49.4998169       7.96168756       8.70260048       69.5618591    
   49.5998154       8.83194733       7.90643167       70.2574768    
   49.6998138       9.62259007       7.02323675       70.9600449    
   49.7998123       10.3249140       6.06097794       71.6696548    
   49.8998108       10.9310122       5.02848625       72.3863525    
   49.9998093       11.4338608       3.93538499       73.1102142    
   50.0998077       11.8273993       2.79199886       73.8413162    
   49.9998093       12.1065989       1.60925889       74.5797272    
   49.8998108       12.2675247      0.398599029       75.3255157    
   49.7998123       12.3073845     -0.828153491       76.0787735    
   49.6998138       12.2245693      -2.05889201       76.8395615    
   49.5998154       12.0186806      -3.28134894       77.6079712    
   49.4998169       11.6905460      -4.48321724       78.3840561    
   49.3998184       11.2422247      -5.65227175       79.1679001    
   49.2998199       10.6769972      -6.77649403       79.9595718    
   49.1998215       9.99934769      -7.84419394       80.7591705    
   49.0998230       9.21492863      -8.84412861       81.5667572    
   48.9998245       8.33051586      -9.76562119       82.3824234    
   48.8998260       7.35395384      -10.5986729       83.2062531    
   48.7998276       6.29408646      -11.3340683       84.0383148    
   48.6998291       5.16067982      -11.9634771       84.8787003    
