   306113741404.63568        29294283607.593307     
   301930965751.71100        58322119183.818344     
   295001957742.13153        86819482198.441757     
   285389740606.07855        114527173067.14597     
   273181742871.49130        141193174717.22754     
   258489003152.72968        166574944824.36115     
   241445160192.30356        190441621871.26233     
   222205237341.79532        212576124962.91998     
   200944232537.79199        232777128299.41058     
   177855526597.77463        250860892347.36472     
   153149124313.38998        266662935054.55981     
   127049744339.33435        280039527907.00909     
   99794775251.363388        290869003221.06885     
   71632116364.211288        299052860780.00873     
   42817922948.373276        304516663749.56024     
   13614276354.253407        307210715723.58167     
  -15713199764.810324        307110512741.72229     
  -44897755448.870697        304216966167.71771     
  -73673940672.216949        298556394401.10052     
  -101780019760.73264        290180283497.69556     
  -128960352025.29469        279164818876.17365     
  -154967716958.02588        265610192370.03305     
  -179565562842.44110        249639690927.73987     
  -202530158325.11923        231398575249.78635     
  -223652627379.14777        211052758562.06934     
  -242740849150.20370        188787297542.86053     
  -259621205405.09607        164804709129.21225     
  -274140159688.73520        139323128512.36234     
  -286165653826.19763        112574325076.18130     
  -295588309067.89764        84801594324.792953     
  -302322420952.75739        56257544973.449043     
  -306306738840.51404        27201801330.288429     
  -307505023022.85309       -2101358132.9060216     
  -305906374346.10187       -31385404542.443096     
  -301525333347.34906       -60383982853.399658     
  -294401748002.25861       -88833334499.504944     
  -284600411287.45294       -116474696426.87619     
  -272210471854.00247       -143056654691.04507     
  -257344623172.24304       -168337431209.98465     
  -240138078523.06726       -192087082873.82330     
  -220747341158.68433       -214089593009.09601     
  -199348780818.89307       -234144836174.47168     
  -176137029550.21854       -252070398417.01419     
  -151323211418.80606       -267703236432.69791     
  -125133022218.80234       -280901160540.14868     
  -97804676642.324997       -291544127979.09882     
  -69586741582.645142       -299535334770.23956     
  -40735875277.885086       -304802096205.35352     
  -11514492858.980007       -307296507959.12787     
   17811620464.956654       -306995881809.42133     
   46975726874.444695       -303902952002.81396     
   75712562072.397751       -298045850388.38031     
   103760748014.78345       -289477850545.80865     
   130865170294.03226       -278276883235.11432     
   156779298551.53387       -264544827575.15466     
   181267428813.74542       -248406584398.02664     
   204106827356.57016       -230008940207.66562     
   225089756598.32260       -209519232075.53345     
   244025364594.60086       -187123825616.88309     
   260741420949.00381       -163026419891.22260     
   275085883350.55762       -137446194644.83020     
   286928280489.25708       -110615816747.16655     
   296160898771.27014       -82779323953.741287     
   302699762039.89893       -54189905243.790649     
   306485395391.12244       -25107597921.829105     
   307483366136.32043        4203077570.7643456     
   305684596991.75153        33475523621.405621     
   301105448646.08295        62443490305.582436     
   293787570954.90741        90843497084.270859     
   283797524115.64923        118417229312.76311     
   271226173268.42450        144913887763.27438     
   256187862029.23965        170092469791.05450     
   238819372472.65213        193723961395.46680     
   219278681023.38333        215593420237.94696     
   197743521572.70496        235501930670.55685     
   174409768888.81955        253268412992.98242     
   149489657024.99731        268731270481.68710     
   123209848930.02287        281749859210.48547     
   95809374818.911728        292205767293.61108     
   67537458055.568054        300003891915.75360     
   38651248322.204002        305073304352.78497     
   9413482693.6283398        307367895115.23499     
  -19909904109.729088        306866793346.48297     
