   7.07106814E-02   6.97306767E-02
  0.141421363      0.138481349    
  0.212132037      0.206252024    
  0.282842726      0.273042709    
  0.353553414      0.338853389    
  0.424264103      0.403684080    
  0.494974792      0.467534751    
  0.565685451      0.530405402    
  0.636396110      0.592296064    
  0.707106769      0.653206706    
  0.777817428      0.713137388    
  0.848528087      0.772088051    
  0.919238746      0.830058694    
  0.989949405      0.887049377    
   1.06066012      0.943060040    
   1.13137078      0.998090684    
   1.20208144       1.05214131    
   1.27279210       1.10521197    
   1.34350276       1.15730262    
   1.41421342       1.20841324    
   1.48492408       1.25854397    
   1.55563474       1.30769467    
   1.62634540       1.35586536    
   1.69705606       1.40305603    
   1.76776671       1.44926667    
   1.83847737       1.49449730    
   1.90918803       1.53874791    
   1.97989869       1.58201861    
   2.05060935       1.62430930    
   2.12132001       1.66561997    
   2.19203067       1.70595062    
   2.26274133       1.74530125    
   2.33345199       1.78367186    
   2.40416265       1.82106256    
   2.47487330       1.85747325    
   2.54558396       1.89290392    
   2.61629462       1.92735457    
   2.68700528       1.96082520    
   2.75771594       1.99331582    
   2.82842660       2.02482653    
   2.89913726       2.05535722    
   2.96984792       2.08490777    
   3.04055858       2.11347842    
   3.11126924       2.14106917    
   3.18197989       2.16767979    
   3.25269055       2.19331050    
   3.32340121       2.21796107    
   3.39411187       2.24163175    
   3.46482253       2.26432228    
   3.53553319       2.28603292    
   3.60624385       2.30676365    
   3.67695451       2.32651424    
   3.74766517       2.34528494    
   3.81837583       2.36307549    
   3.88908648       2.37988615    
   3.95979714       2.39571691    
   4.03050804       2.41056752    
   4.10121870       2.42443824    
   4.17192936       2.43732882    
   4.24264002       2.44923949    
   4.31335068       2.46017003    
   4.38406134       2.47012067    
   4.45477200       2.47909141    
   4.52548265       2.48708200    
   4.59619331       2.49409270    
   4.66690397       2.50012326    
   4.73761463       2.50517392    
   4.80832529       2.50924468    
   4.87903595       2.51233530    
   4.94974661       2.51444602    
   5.02045727       2.51557660    
   5.09116793       2.51572728    
   5.16187859       2.51489782    
   5.23258924       2.51308846    
   5.30329990       2.51029921    
   5.37401056       2.50652981    
   5.44472122       2.50178051    
   5.51543188       2.49605107    
   5.58614254       2.48934174    
   5.65685320       2.48165250    
   5.72756386       2.47298312    
   5.79827452       2.46333385    
   5.86898518       2.45270443    
   5.93969584       2.44109511    
   6.01040649       2.42850566    
   6.08111715       2.41493630    
   6.15182781       2.40038705    
   6.22253847       2.38485765    
   6.29324913       2.36834836    
   6.36395979       2.35085893    
   6.43467045       2.33238959    
   6.50538111       2.31294012    
   6.57609177       2.29251075    
   6.64680243       2.27110147    
   6.71751308       2.24871206    
   6.78822374       2.22534275    
   6.85893440       2.20099330    
   6.92964506       2.17566395    
   7.00035572       2.14935470    
   7.07106638       2.12206531    
   7.14177704       2.09379601    
   7.21248770       2.06454659    
   7.28319836       2.03431726    
   7.35390902       2.00310779    
   7.42461967       1.97091842    
   7.49533033       1.93774903    
   7.56604099       1.90359962    
   7.63675165       1.86847031    
   7.70746231       1.83236098    
   7.77817297       1.79527164    
   7.84888363       1.75720227    
   7.91959429       1.71815288    
   7.99030495       1.67812347    
   8.06101608       1.63711417    
   8.13172722       1.59512484    
   8.20243835       1.55215549    
   8.27314949       1.50820613    
   8.34386063       1.46327674    
   8.41457176       1.41736734    
   8.48528290       1.37047791    
   8.55599403       1.32260859    
   8.62670517       1.27375925    
   8.69741631       1.22392988    
   8.76812744       1.17312050    
   8.83883858       1.12133110    
   8.90954971       1.06856167    
   8.98026085       1.01481235    
   9.05097198      0.960083008    
   9.12168312      0.904373646    
   9.19239426      0.847684264    
   9.26310539      0.790014863    
   9.33381653      0.731365502    
   9.40452766      0.671736121    
   9.47523880      0.611126721    
   9.54594994      0.549537361    
   9.61666107      0.486967981    
   9.68737221      0.423418611    
   9.75808334      0.358889222    
   9.82879448      0.293379843    
   9.89950562      0.226890475    
   9.97021675      0.159421101    
   10.0409279       9.09717232E-02
   10.1116390       2.15423480E-02
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
